outlet,guid,link,title,collected_at_utc
NHK,https://news.web.nhk/newsweb/na/nd-20260820de45242,https://news.web.nhk/newsweb/na/nd-20260820de45242,栃木 東武日光線の駅で作業員4人が特急と接触し死亡【会見中】,2026-08-20T10:52:00Z
NHK,https://news.web.nhk/newsweb/na/nd-20260820de45350,https://news.web.nhk/newsweb/na/nd-20260820de45350,千葉豪雨 死者13人 浸水3501棟 農林水産業の被害19億円,2026-08-20T10:52:00Z
NHK,https://news.web.nhk/newsweb/na/nd-20260820de45344,https://news.web.nhk/newsweb/na/nd-20260820de45344,千葉豪雨 車が水没し女性が死亡 あの時、何が起きていたのか,2026-08-20T10:52:00Z
NHK,https://news.web.nhk/newsweb/na/nd-20260820de45198,https://news.web.nhk/newsweb/na/nd-20260820de45198,熊本地震 あすも被災地は猛烈な暑さに 午後は局地的な雨に注意,2026-08-20T10:52:00Z
NHK,https://news.web.nhk/newsweb/na/nd-20260820de45347,https://news.web.nhk/newsweb/na/nd-20260820de45347,熊本地震 車中泊などで死亡は災害関連死か 自治体に相談相次ぐ,2026-08-20T10:52:00Z
NHK,https://news.web.nhk/newsweb/na/nd-20260820de45196,https://news.web.nhk/newsweb/na/nd-20260820de45196,大気不安定 福島県で猛烈な雨 北日本東日本中心にあすも雨注意,2026-08-20T10:52:00Z
NHK,https://news.web.nhk/newsweb/na/nd-20260820de45335,https://news.web.nhk/newsweb/na/nd-20260820de45335,北朝鮮の弾道ミサイルの可能性あるもの 日本のEEZ外に落下か,2026-08-20T10:52:00Z
朝日新聞,http://www.asahi.com/articles/ASV8N26CWV8NUTIL019M.html?ref=rss,http://www.asahi.com/articles/ASV8N26CWV8NUTIL019M.html?ref=rss,「意思疎通が…」東武鉄道、状況は確認中と説明　列車接触で4人死亡,2026-08-20T10:52:00Z
朝日新聞,http://www.asahi.com/articles/ASV8N1V7VV8NPTIL002M.html?ref=rss,http://www.asahi.com/articles/ASV8N1V7VV8NPTIL002M.html?ref=rss,指定暴力団の山口組と池田組、「特定抗争指定」解除へ　兵庫県公安委,2026-08-20T10:52:00Z
朝日新聞,http://www.asahi.com/articles/ASV8N1VJWV8NUTNB001M.html?ref=rss,http://www.asahi.com/articles/ASV8N1VJWV8NUTNB001M.html?ref=rss,母の担当ケアマネ殺害した疑い　死亡の60歳男を書類送検　埼玉県警,2026-08-20T10:52:00Z
朝日新聞,http://www.asahi.com/articles/ASV8N2F95V8NUTNB00FM.html?ref=rss,http://www.asahi.com/articles/ASV8N2F95V8NUTNB00FM.html?ref=rss,熊本地震の被災地で空き巣被害相次ぐ　警察が24時間態勢で警戒強化,2026-08-20T10:52:00Z
朝日新聞,http://www.asahi.com/articles/ASV8M0TYCV8MULLI00FM.html?ref=rss,http://www.asahi.com/articles/ASV8M0TYCV8MULLI00FM.html?ref=rss,災害、交通まひ、帰宅困難…「プランB」弱い日本　千葉豪雨でも課題,2026-08-20T10:52:00Z
朝日新聞,http://www.asahi.com/articles/ASV8L30NTV8LIIPE006M.html?ref=rss,http://www.asahi.com/articles/ASV8L30NTV8LIIPE006M.html?ref=rss,過去の不正義を「真実委員会」で究明へ　アイヌ遺骨問題は「人の道」,2026-08-20T10:52:00Z
朝日新聞,http://www.asahi.com/articles/ASV8N2FP2V8NIIPE00DM.html?ref=rss,http://www.asahi.com/articles/ASV8N2FP2V8NIIPE00DM.html?ref=rss,JRA騎手が衝突事故　一方の車の男性死亡　北海道函館市,2026-08-20T10:52:00Z
朝日新聞,http://www.asahi.com/articles/ASV8N262XV8NUTIL00HM.html?ref=rss,http://www.asahi.com/articles/ASV8N262XV8NUTIL00HM.html?ref=rss,「武器もってこれるか」強盗予備事件で少年逮捕　16歳勧誘し指示か,2026-08-20T10:52:00Z
朝日新聞,http://www.asahi.com/articles/ASV8N12N8V8NPTIL00RM.html?ref=rss,http://www.asahi.com/articles/ASV8N12N8V8NPTIL00RM.html?ref=rss,「いいね」したらDMが来て…大阪の詐欺被害、1日あたり1億円迫る,2026-08-20T10:52:00Z
朝日新聞,http://www.asahi.com/articles/ASV8N2315V8NUTIL017M.html?ref=rss,http://www.asahi.com/articles/ASV8N2315V8NUTIL017M.html?ref=rss,相次ぐ線路での作業員死亡事故　体制？騒音？「慣れ」？過去の事故は,2026-08-20T10:52:00Z
朝日新聞,http://www.asahi.com/articles/ASV8N0BMHV8NUQIP01DM.html?ref=rss,http://www.asahi.com/articles/ASV8N0BMHV8NUQIP01DM.html?ref=rss,夏の甲子園決勝は智弁和歌山―健大高崎に　横浜と天理は準決勝で敗退,2026-08-20T10:52:00Z
朝日新聞,http://www.asahi.com/articles/ASV8N12N0V8NUQIP03KM.html?ref=rss,http://www.asahi.com/articles/ASV8N12N0V8NUQIP03KM.html?ref=rss,健大高崎、1点を4投手継投で守り切る　天理は好守見せるも本塁遠く,2026-08-20T10:52:00Z
朝日新聞,http://www.asahi.com/articles/ASV8N0BJGV8NUQIP018M.html?ref=rss,http://www.asahi.com/articles/ASV8N0BJGV8NUQIP018M.html?ref=rss,智弁和歌山、織田を攻略し快勝　横浜は先制するも満塁の好機生かせず,2026-08-20T10:52:00Z
朝日新聞,http://www.asahi.com/articles/ASV8N02NGV8NPTQP001M.html?ref=rss,http://www.asahi.com/articles/ASV8N02NGV8NPTQP001M.html?ref=rss,横浜・織田が4失点で三回途中で降板　152キロ打たれ3ラン浴びる,2026-08-20T10:52:00Z
